cell_id,pert_iname,pert_idose,pert_itime
MCF7,bortezomib,20.0 um,24 h
MCF7,diosmin,10.0 um,24 h
MCF7,trapidil,0.12 um,24 h
MCF7,bortezomib,20.0 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",1.0 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",0.11 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",0.04 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",0.01 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",0.0 um,24 h
PC3,trimebutine,10.0 um,24 h
PC3,trimebutine,3.33 um,24 h
PC3,trimebutine,1.11 um,24 h
PC3,trimebutine,0.37 um,24 h
PC3,trimebutine,0.12 um,24 h
PC3,trimebutine,0.04 um,24 h
PC3,imatinib,10.0 um,24 h
PC3,imatinib,3.33 um,24 h
PC3,imatinib,1.11 um,24 h
PC3,imatinib,0.37 um,24 h
PC3,imatinib,0.12 um,24 h
PC3,imatinib,0.04 um,24 h
PC3,oglemilast,10.0 um,24 h
PC3,oglemilast,3.33 um,24 h
PC3,oglemilast,1.11 um,24 h
PC3,oglemilast,0.37 um,24 h
PC3,oglemilast,0.12 um,24 h
PC3,oglemilast,0.04 um,24 h
PC3,zaleplon,10.0 um,24 h
PC3,zaleplon,3.33 um,24 h
PC3,zaleplon,1.11 um,24 h
PC3,zaleplon,0.37 um,24 h
PC3,zaleplon,0.12 um,24 h
PC3,zaleplon,0.04 um,24 h
PC3,thiomersal,10.0 um,24 h
PC3,thiomersal,3.33 um,24 h
PC3,thiomersal,1.11 um,24 h
PC3,thiomersal,0.37 um,24 h
PC3,thiomersal,0.12 um,24 h
PC3,thiomersal,0.04 um,24 h
PC3,RAF-265,10.0 um,24 h
PC3,RAF-265,3.33 um,24 h
PC3,RAF-265,1.11 um,24 h
PC3,RAF-265,0.37 um,24 h
PC3,RAF-265,0.12 um,24 h
PC3,RAF-265,0.04 um,24 h
PC3,thalidomide,10.0 um,24 h
PC3,thalidomide,3.33 um,24 h
PC3,thalidomide,1.11 um,24 h
PC3,thalidomide,0.37 um,24 h
PC3,thalidomide,0.12 um,24 h
PC3,thalidomide,0.04 um,24 h
PC3,taltirelin,10.0 um,24 h
PC3,taltirelin,3.33 um,24 h
PC3,taltirelin,1.11 um,24 h
PC3,taltirelin,0.37 um,24 h
PC3,taltirelin,0.12 um,24 h
PC3,taltirelin,0.04 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,apremilast,10.0 um,24 h
PC3,apremilast,3.33 um,24 h
PC3,apremilast,1.11 um,24 h
PC3,apremilast,0.37 um,24 h
PC3,apremilast,0.12 um,24 h
PC3,apremilast,0.04 um,24 h
PC3,indoximod,10.0 um,24 h
PC3,indoximod,3.33 um,24 h
PC3,indoximod,1.11 um,24 h
PC3,indoximod,0.37 um,24 h
PC3,indoximod,0.12 um,24 h
PC3,indoximod,0.04 um,24 h
PC3,stavudine,10.0 um,24 h
PC3,stavudine,3.33 um,24 h
PC3,stavudine,1.11 um,24 h
PC3,stavudine,0.37 um,24 h
PC3,stavudine,0.12 um,24 h
PC3,stavudine,0.04 um,24 h
PC3,ingenol-mebutate,10.0 um,24 h
PC3,ingenol-mebutate,3.33 um,24 h
PC3,ingenol-mebutate,1.11 um,24 h
PC3,ingenol-mebutate,0.37 um,24 h
PC3,ingenol-mebutate,0.12 um,24 h
PC3,ingenol-mebutate,0.04 um,24 h
PC3,oseltamivir-carboxylate,10.0 um,24 h
PC3,oseltamivir-carboxylate,3.33 um,24 h
PC3,oseltamivir-carboxylate,1.11 um,24 h
PC3,oseltamivir-carboxylate,0.37 um,24 h
PC3,oseltamivir-carboxylate,0.12 um,24 h
PC3,oseltamivir-carboxylate,0.04 um,24 h
PC3,digoxin,10.0 um,24 h
PC3,digoxin,3.33 um,24 h
PC3,digoxin,1.11 um,24 h
PC3,digoxin,0.37 um,24 h
PC3,digoxin,0.12 um,24 h
PC3,diosmin,10.0 um,24 h
PC3,diosmin,3.33 um,24 h
PC3,diosmin,1.11 um,24 h
PC3,diosmin,0.37 um,24 h
PC3,diosmin,0.12 um,24 h
PC3,diosmin,0.04 um,24 h
PC3,trapidil,10.0 um,24 h
PC3,trapidil,3.33 um,24 h
PC3,trapidil,1.11 um,24 h
PC3,trapidil,0.37 um,24 h
PC3,trapidil,0.12 um,24 h
PC3,trapidil,0.04 um,24 h
PC3,bifonazole,10.0 um,24 h
PC3,bifonazole,3.33 um,24 h
PC3,bifonazole,0.37 um,24 h
PC3,bifonazole,0.12 um,24 h
PC3,bifonazole,0.04 um,24 h
PC3,LY-2811376,10.0 um,24 h
PC3,LY-2811376,3.33 um,24 h
PC3,LY-2811376,1.11 um,24 h
PC3,LY-2811376,0.37 um,24 h
PC3,LY-2811376,0.12 um,24 h
PC3,LY-2811376,0.04 um,24 h
PC3,darifenacin,10.0 um,24 h
PC3,darifenacin,3.33 um,24 h
PC3,darifenacin,1.11 um,24 h
PC3,darifenacin,0.37 um,24 h
PC3,darifenacin,0.12 um,24 h
PC3,darifenacin,0.04 um,24 h
PC3,indapamide,10.0 um,24 h
PC3,indapamide,3.33 um,24 h
PC3,indapamide,1.11 um,24 h
PC3,indapamide,0.37 um,24 h
PC3,indapamide,0.12 um,24 h
PC3,indapamide,0.04 um,24 h
PC3,phentermine,10.0 um,24 h
PC3,phentermine,3.33 um,24 h
PC3,phentermine,0.37 um,24 h
PC3,phentermine,0.12 um,24 h
PC3,phentermine,0.04 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,AV-608,10.0 um,24 h
PC3,AV-608,3.33 um,24 h
PC3,AV-608,1.11 um,24 h
PC3,AV-608,0.37 um,24 h
PC3,AV-608,0.12 um,24 h
PC3,AV-608,0.04 um,24 h
PC3,PH-797804,10.0 um,24 h
PC3,PH-797804,3.33 um,24 h
PC3,PH-797804,1.11 um,24 h
PC3,PH-797804,0.37 um,24 h
PC3,PH-797804,0.12 um,24 h
PC3,PH-797804,0.04 um,24 h
PC3,tobramycin,10.0 um,24 h
PC3,tobramycin,3.33 um,24 h
PC3,tobramycin,1.11 um,24 h
PC3,tobramycin,0.37 um,24 h
PC3,tobramycin,0.12 um,24 h
PC3,tobramycin,0.04 um,24 h
PC3,FPL-55712,10.0 um,24 h
PC3,FPL-55712,3.33 um,24 h
PC3,FPL-55712,1.11 um,24 h
PC3,FPL-55712,0.37 um,24 h
PC3,FPL-55712,0.12 um,24 h
PC3,FPL-55712,0.04 um,24 h
PC3,VX-661,10.0 um,24 h
PC3,VX-661,3.33 um,24 h
PC3,VX-661,1.11 um,24 h
PC3,VX-661,0.37 um,24 h
PC3,VX-661,0.12 um,24 h
PC3,VX-661,0.04 um,24 h
PC3,fenoterol,10.0 um,24 h
PC3,fenoterol,3.33 um,24 h
PC3,fenoterol,1.11 um,24 h
PC3,fenoterol,0.37 um,24 h
PC3,fenoterol,0.12 um,24 h
PC3,fenoterol,0.04 um,24 h
PC3,amiloride,10.0 um,24 h
PC3,amiloride,3.33 um,24 h
PC3,amiloride,1.11 um,24 h
PC3,amiloride,0.37 um,24 h
PC3,amiloride,0.12 um,24 h
PC3,amiloride,0.04 um,24 h
PC3,mepyramine,10.0 um,24 h
PC3,mepyramine,3.33 um,24 h
PC3,mepyramine,1.11 um,24 h
PC3,mepyramine,0.37 um,24 h
PC3,mepyramine,0.12 um,24 h
PC3,mepyramine,0.04 um,24 h
PC3,amiprilose,10.0 um,24 h
PC3,amiprilose,3.33 um,24 h
PC3,amiprilose,1.11 um,24 h
PC3,amiprilose,0.37 um,24 h
PC3,amiprilose,0.12 um,24 h
PC3,amiprilose,0.04 um,24 h
PC3,droperidol,10.0 um,24 h
PC3,droperidol,3.33 um,24 h
PC3,droperidol,1.11 um,24 h
PC3,droperidol,0.37 um,24 h
PC3,droperidol,0.12 um,24 h
PC3,droperidol,0.04 um,24 h
PC3,melatonin,10.0 um,24 h
PC3,melatonin,3.33 um,24 h
PC3,melatonin,1.11 um,24 h
PC3,melatonin,0.37 um,24 h
PC3,melatonin,0.12 um,24 h
PC3,melatonin,0.04 um,24 h
PC3,ranolazine,10.0 um,24 h
PC3,ranolazine,3.33 um,24 h
PC3,ranolazine,1.11 um,24 h
PC3,ranolazine,0.37 um,24 h
PC3,ranolazine,0.12 um,24 h
PC3,ranolazine,0.04 um,24 h
PC3,cladribine,10.0 um,24 h
PC3,cladribine,3.33 um,24 h
PC3,cladribine,1.11 um,24 h
PC3,cladribine,0.12 um,24 h
PC3,cladribine,0.04 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,istaroxime,10.0 um,24 h
PC3,istaroxime,3.33 um,24 h
PC3,istaroxime,1.11 um,24 h
PC3,istaroxime,0.37 um,24 h
PC3,istaroxime,0.12 um,24 h
PC3,istaroxime,0.04 um,24 h
PC3,thiothixene,10.0 um,24 h
PC3,thiothixene,3.33 um,24 h
PC3,thiothixene,1.11 um,24 h
PC3,thiothixene,0.37 um,24 h
PC3,thiothixene,0.12 um,24 h
PC3,thiothixene,0.04 um,24 h
PC3,buspirone,10.0 um,24 h
PC3,buspirone,3.33 um,24 h
PC3,buspirone,1.11 um,24 h
PC3,buspirone,0.37 um,24 h
PC3,buspirone,0.12 um,24 h
PC3,buspirone,0.04 um,24 h
PC3,letermovir,10.0 um,24 h
PC3,letermovir,3.33 um,24 h
PC3,letermovir,0.37 um,24 h
PC3,letermovir,0.12 um,24 h
PC3,letermovir,0.04 um,24 h
PC3,sertaconazole,10.0 um,24 h
PC3,sertaconazole,3.33 um,24 h
PC3,sertaconazole,1.11 um,24 h
PC3,sertaconazole,0.37 um,24 h
PC3,sertaconazole,0.12 um,24 h
PC3,sertaconazole,0.04 um,24 h
PC3,goserelin-acetate,10.0 um,24 h
PC3,goserelin-acetate,3.33 um,24 h
PC3,goserelin-acetate,1.11 um,24 h
PC3,goserelin-acetate,0.37 um,24 h
PC3,goserelin-acetate,0.12 um,24 h
PC3,goserelin-acetate,0.04 um,24 h
PC3,AZD-8931,10.0 um,24 h
PC3,AZD-8931,3.33 um,24 h
PC3,AZD-8931,1.11 um,24 h
PC3,AZD-8931,0.37 um,24 h
PC3,AZD-8931,0.12 um,24 h
PC3,AZD-8931,0.04 um,24 h
PC3,canagliflozin,10.0 um,24 h
PC3,canagliflozin,3.33 um,24 h
PC3,canagliflozin,1.11 um,24 h
PC3,canagliflozin,0.37 um,24 h
PC3,canagliflozin,0.12 um,24 h
PC3,canagliflozin,0.04 um,24 h
PC3,nikethamide,10.0 um,24 h
PC3,nikethamide,3.33 um,24 h
PC3,nikethamide,1.11 um,24 h
PC3,nikethamide,0.37 um,24 h
PC3,nikethamide,0.12 um,24 h
PC3,nikethamide,0.04 um,24 h
PC3,PF-562271,3.33 um,24 h
PC3,PF-562271,1.11 um,24 h
PC3,PF-562271,0.37 um,24 h
PC3,PF-562271,0.12 um,24 h
PC3,PF-562271,0.04 um,24 h
PC3,RS-127445,10.0 um,24 h
PC3,RS-127445,3.33 um,24 h
PC3,RS-127445,1.11 um,24 h
PC3,RS-127445,0.37 um,24 h
PC3,RS-127445,0.12 um,24 h
PC3,RS-127445,0.04 um,24 h
PC3,AGP-103,10.0 um,24 h
PC3,AGP-103,3.33 um,24 h
PC3,AGP-103,1.11 um,24 h
PC3,AGP-103,0.37 um,24 h
PC3,AGP-103,0.12 um,24 h
PC3,AGP-103,0.04 um,24 h
PC3,tyrphostin-1,3.33 um,24 h
PC3,tyrphostin-1,1.11 um,24 h
PC3,tyrphostin-1,0.37 um,24 h
PC3,tyrphostin-1,0.12 um,24 h
PC3,tyrphostin-1,0.04 um,24 h
PC3,tanaproget,10.0 um,24 h
PC3,tanaproget,3.33 um,24 h
PC3,tanaproget,1.11 um,24 h
PC3,tanaproget,0.37 um,24 h
PC3,tanaproget,0.12 um,24 h
PC3,tanaproget,0.04 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,spironolactone,10.0 um,24 h
PC3,spironolactone,3.33 um,24 h
PC3,spironolactone,1.11 um,24 h
PC3,spironolactone,0.37 um,24 h
PC3,spironolactone,0.04 um,24 h
PC3,ketoprofen,10.0 um,24 h
PC3,ketoprofen,3.33 um,24 h
PC3,ketoprofen,1.11 um,24 h
PC3,ketoprofen,0.37 um,24 h
PC3,ketoprofen,0.12 um,24 h
PC3,ketoprofen,0.04 um,24 h
PC3,timonacic,10.0 um,24 h
PC3,timonacic,3.33 um,24 h
PC3,timonacic,1.11 um,24 h
PC3,timonacic,0.37 um,24 h
PC3,timonacic,0.12 um,24 h
PC3,timonacic,0.04 um,24 h
PC3,rupatadine,10.0 um,24 h
PC3,rupatadine,3.33 um,24 h
PC3,rupatadine,1.11 um,24 h
PC3,rupatadine,0.37 um,24 h
PC3,rupatadine,0.12 um,24 h
PC3,rupatadine,0.04 um,24 h
PC3,EMD-1214063,10.0 um,24 h
PC3,EMD-1214063,3.33 um,24 h
PC3,EMD-1214063,1.11 um,24 h
PC3,EMD-1214063,0.37 um,24 h
PC3,EMD-1214063,0.12 um,24 h
PC3,EMD-1214063,0.04 um,24 h
PC3,malotilate,10.0 um,24 h
PC3,malotilate,3.33 um,24 h
PC3,malotilate,1.11 um,24 h
PC3,malotilate,0.37 um,24 h
PC3,malotilate,0.12 um,24 h
PC3,malotilate,0.04 um,24 h
PC3,alvimopan,10.0 um,24 h
PC3,alvimopan,3.33 um,24 h
PC3,alvimopan,1.11 um,24 h
PC3,alvimopan,0.37 um,24 h
PC3,alvimopan,0.12 um,24 h
PC3,alvimopan,0.04 um,24 h
PC3,"16,16-dimethylprostaglandin-e2",0.33 um,24 h
PC3,digoxin,0.04 um,24 h
PC3,bifonazole,1.11 um,24 h
PC3,phentermine,1.11 um,24 h
PC3,cladribine,0.37 um,24 h
PC3,letermovir,1.11 um,24 h
PC3,PF-562271,10.0 um,24 h
PC3,tyrphostin-1,10.0 um,24 h
PC3,spironolactone,0.12 um,24 h
A375,mycophenolate-mofetil,10.0 um,24 h
A375,mycophenolate-mofetil,3.33 um,24 h
A375,mycophenolate-mofetil,1.11 um,24 h
A375,mycophenolate-mofetil,0.37 um,24 h
A375,mycophenolate-mofetil,0.12 um,24 h
A375,mycophenolate-mofetil,0.04 um,24 h
A375,bexarotene,10.0 um,24 h
A375,bexarotene,3.33 um,24 h
A375,bexarotene,1.11 um,24 h
A375,bexarotene,0.37 um,24 h
A375,bexarotene,0.12 um,24 h
A375,bexarotene,0.04 um,24 h
A375,danazol,10.0 um,24 h
A375,danazol,3.33 um,24 h
A375,danazol,1.11 um,24 h
A375,danazol,0.37 um,24 h
A375,danazol,0.12 um,24 h
A375,danazol,0.04 um,24 h
A375,GSK-461364,10.0 um,24 h
A375,GSK-461364,3.33 um,24 h
A375,GSK-461364,1.11 um,24 h
A375,GSK-461364,0.37 um,24 h
A375,GSK-461364,0.12 um,24 h
A375,GSK-461364,0.04 um,24 h
A375,oxandrolone,10.0 um,24 h
A375,oxandrolone,3.33 um,24 h
A375,oxandrolone,1.11 um,24 h
A375,oxandrolone,0.37 um,24 h
A375,oxandrolone,0.12 um,24 h
A375,oxandrolone,0.04 um,24 h
A375,safinamide,10.0 um,24 h
A375,safinamide,3.33 um,24 h
A375,safinamide,1.11 um,24 h
A375,safinamide,0.37 um,24 h
A375,safinamide,0.12 um,24 h
A375,safinamide,0.04 um,24 h
A375,MD-920,5.77 um,24 h
A375,MD-920,1.92 um,24 h
A375,MD-920,0.64 um,24 h
A375,MD-920,0.21 um,24 h
A375,MD-920,0.07 um,24 h
A375,MD-920,0.02 um,24 h
A375,diminazene-aceturate,10.0 um,24 h
A375,diminazene-aceturate,3.33 um,24 h
A375,diminazene-aceturate,1.11 um,24 h
A375,diminazene-aceturate,0.37 um,24 h
A375,diminazene-aceturate,0.12 um,24 h
A375,diminazene-aceturate,0.04 um,24 h
A375,melperone,10.0 um,24 h
A375,melperone,3.33 um,24 h
A375,melperone,1.11 um,24 h
A375,melperone,0.37 um,24 h
A375,melperone,0.12 um,24 h
A375,melperone,0.04 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,lupanine,10.0 um,24 h
A375,lupanine,3.33 um,24 h
A375,lupanine,1.11 um,24 h
A375,lupanine,0.37 um,24 h
A375,lupanine,0.12 um,24 h
A375,lupanine,0.04 um,24 h
A375,tirapazamine,10.0 um,24 h
A375,tirapazamine,3.33 um,24 h
A375,tirapazamine,1.11 um,24 h
A375,tirapazamine,0.37 um,24 h
A375,tirapazamine,0.12 um,24 h
A375,tirapazamine,0.04 um,24 h
A375,ciglitazone,10.0 um,24 h
A375,ciglitazone,3.33 um,24 h
A375,ciglitazone,1.11 um,24 h
A375,ciglitazone,0.37 um,24 h
A375,ciglitazone,0.12 um,24 h
A375,ciglitazone,0.04 um,24 h
A375,temazepam,10.0 um,24 h
A375,temazepam,3.33 um,24 h
A375,temazepam,1.11 um,24 h
A375,temazepam,0.37 um,24 h
A375,temazepam,0.12 um,24 h
A375,temazepam,0.04 um,24 h
A375,isoconazole,10.0 um,24 h
A375,isoconazole,3.33 um,24 h
A375,isoconazole,1.11 um,24 h
A375,isoconazole,0.37 um,24 h
A375,isoconazole,0.12 um,24 h
A375,isoconazole,0.04 um,24 h
A375,lamotrigine,10.0 um,24 h
A375,lamotrigine,3.33 um,24 h
A375,lamotrigine,1.11 um,24 h
A375,lamotrigine,0.37 um,24 h
A375,lamotrigine,0.12 um,24 h
A375,lamotrigine,0.04 um,24 h
A375,ipriflavone,10.0 um,24 h
A375,ipriflavone,3.33 um,24 h
A375,ipriflavone,1.11 um,24 h
A375,ipriflavone,0.37 um,24 h
A375,ipriflavone,0.12 um,24 h
A375,ipriflavone,0.04 um,24 h
A375,tadalafil,10.0 um,24 h
A375,tadalafil,3.33 um,24 h
A375,tadalafil,1.11 um,24 h
A375,tadalafil,0.37 um,24 h
A375,tadalafil,0.12 um,24 h
A375,tadalafil,0.04 um,24 h
A375,dexamethasone-acetate,10.0 um,24 h
A375,dexamethasone-acetate,3.33 um,24 h
A375,dexamethasone-acetate,1.11 um,24 h
A375,dexamethasone-acetate,0.37 um,24 h
A375,dexamethasone-acetate,0.12 um,24 h
A375,dexamethasone-acetate,0.04 um,24 h
A375,hesperidin,3.33 um,24 h
A375,hesperidin,1.11 um,24 h
A375,hesperidin,0.37 um,24 h
A375,hesperidin,0.12 um,24 h
A375,hesperidin,0.04 um,24 h
A375,tamoxifen,10.0 um,24 h
A375,tamoxifen,3.33 um,24 h
A375,tamoxifen,1.11 um,24 h
A375,tamoxifen,0.37 um,24 h
A375,tamoxifen,0.12 um,24 h
A375,tamoxifen,0.04 um,24 h
A375,quizartinib,10.0 um,24 h
A375,quizartinib,3.33 um,24 h
A375,quizartinib,1.11 um,24 h
A375,quizartinib,0.37 um,24 h
A375,quizartinib,0.12 um,24 h
A375,quizartinib,0.04 um,24 h
A375,clinafloxacin,10.0 um,24 h
A375,clinafloxacin,3.33 um,24 h
A375,clinafloxacin,1.11 um,24 h
A375,clinafloxacin,0.37 um,24 h
A375,clinafloxacin,0.12 um,24 h
A375,clinafloxacin,0.04 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,ribavirin,10.0 um,24 h
A375,ribavirin,3.33 um,24 h
A375,ribavirin,1.11 um,24 h
A375,ribavirin,0.37 um,24 h
A375,ribavirin,0.12 um,24 h
A375,ribavirin,0.04 um,24 h
A375,safingol,1.0 um,24 h
A375,safingol,0.33 um,24 h
A375,safingol,0.11 um,24 h
A375,safingol,0.04 um,24 h
A375,safingol,0.01 um,24 h
A375,safingol,0.0 um,24 h
A375,talinolol,10.0 um,24 h
A375,talinolol,3.33 um,24 h
A375,talinolol,1.11 um,24 h
A375,talinolol,0.37 um,24 h
A375,talinolol,0.12 um,24 h
A375,talinolol,0.04 um,24 h
A375,suvorexant,10.0 um,24 h
A375,suvorexant,3.33 um,24 h
A375,suvorexant,1.11 um,24 h
A375,suvorexant,0.37 um,24 h
A375,suvorexant,0.12 um,24 h
A375,suvorexant,0.04 um,24 h
A375,PF-04136309,10.0 um,24 h
A375,PF-04136309,3.33 um,24 h
A375,PF-04136309,1.11 um,24 h
A375,PF-04136309,0.37 um,24 h
A375,PF-04136309,0.12 um,24 h
A375,PF-04136309,0.04 um,24 h
A375,ataluren,10.0 um,24 h
A375,ataluren,3.33 um,24 h
A375,ataluren,1.11 um,24 h
A375,ataluren,0.37 um,24 h
A375,ataluren,0.12 um,24 h
A375,ataluren,0.04 um,24 h
A375,talazoparib,10.0 um,24 h
A375,talazoparib,3.33 um,24 h
A375,talazoparib,1.11 um,24 h
A375,talazoparib,0.37 um,24 h
A375,talazoparib,0.12 um,24 h
A375,talazoparib,0.04 um,24 h
A375,asenapine,10.0 um,24 h
A375,asenapine,3.33 um,24 h
A375,asenapine,1.11 um,24 h
A375,asenapine,0.37 um,24 h
A375,asenapine,0.12 um,24 h
A375,asenapine,0.04 um,24 h
A375,nisoxetine,10.0 um,24 h
A375,nisoxetine,3.33 um,24 h
A375,nisoxetine,1.11 um,24 h
A375,nisoxetine,0.37 um,24 h
A375,nisoxetine,0.12 um,24 h
A375,nisoxetine,0.04 um,24 h
A375,abacavir,10.0 um,24 h
A375,abacavir,3.33 um,24 h
A375,abacavir,1.11 um,24 h
A375,abacavir,0.37 um,24 h
A375,abacavir,0.12 um,24 h
A375,abacavir,0.04 um,24 h
A375,probenecid,10.0 um,24 h
A375,probenecid,3.33 um,24 h
A375,probenecid,1.11 um,24 h
A375,probenecid,0.37 um,24 h
A375,probenecid,0.12 um,24 h
A375,probenecid,0.04 um,24 h
A375,tetrabenazine,10.0 um,24 h
A375,tetrabenazine,3.33 um,24 h
A375,tetrabenazine,1.11 um,24 h
A375,tetrabenazine,0.37 um,24 h
A375,tetrabenazine,0.12 um,24 h
A375,tetrabenazine,0.04 um,24 h
A375,XL-147,10.0 um,24 h
A375,XL-147,3.33 um,24 h
A375,XL-147,1.11 um,24 h
A375,XL-147,0.37 um,24 h
A375,XL-147,0.12 um,24 h
A375,XL-147,0.04 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,etanidazole,10.0 um,24 h
A375,etanidazole,3.33 um,24 h
A375,etanidazole,1.11 um,24 h
A375,etanidazole,0.37 um,24 h
A375,etanidazole,0.12 um,24 h
A375,etanidazole,0.04 um,24 h
A375,brequinar,10.0 um,24 h
A375,brequinar,3.33 um,24 h
A375,brequinar,1.11 um,24 h
A375,brequinar,0.37 um,24 h
A375,brequinar,0.12 um,24 h
A375,brequinar,0.04 um,24 h
A375,reserpine,10.0 um,24 h
A375,reserpine,3.33 um,24 h
A375,reserpine,1.11 um,24 h
A375,reserpine,0.37 um,24 h
A375,reserpine,0.12 um,24 h
A375,reserpine,0.04 um,24 h
A375,mycophenolic-acid,10.0 um,24 h
A375,mycophenolic-acid,3.33 um,24 h
A375,mycophenolic-acid,1.11 um,24 h
A375,mycophenolic-acid,0.37 um,24 h
A375,mycophenolic-acid,0.12 um,24 h
A375,mycophenolic-acid,0.04 um,24 h
A375,ipratropium,10.0 um,24 h
A375,ipratropium,3.33 um,24 h
A375,ipratropium,1.11 um,24 h
A375,ipratropium,0.37 um,24 h
A375,ipratropium,0.12 um,24 h
A375,ipratropium,0.04 um,24 h
A375,eflornithine,10.0 um,24 h
A375,eflornithine,3.33 um,24 h
A375,eflornithine,1.11 um,24 h
A375,eflornithine,0.37 um,24 h
A375,eflornithine,0.12 um,24 h
A375,eflornithine,0.04 um,24 h
A375,PA-824,10.0 um,24 h
A375,PA-824,3.33 um,24 h
A375,PA-824,1.11 um,24 h
A375,PA-824,0.37 um,24 h
A375,PA-824,0.12 um,24 h
A375,PA-824,0.04 um,24 h
A375,itopride,10.0 um,24 h
A375,itopride,3.33 um,24 h
A375,itopride,1.11 um,24 h
A375,itopride,0.37 um,24 h
A375,itopride,0.12 um,24 h
A375,itopride,0.04 um,24 h
A375,pirfenidone,10.0 um,24 h
A375,pirfenidone,3.33 um,24 h
A375,pirfenidone,1.11 um,24 h
A375,pirfenidone,0.37 um,24 h
A375,pirfenidone,0.12 um,24 h
A375,pirfenidone,0.04 um,24 h
A375,deferasirox,10.0 um,24 h
A375,deferasirox,3.33 um,24 h
A375,deferasirox,1.11 um,24 h
A375,deferasirox,0.37 um,24 h
A375,deferasirox,0.12 um,24 h
A375,deferasirox,0.04 um,24 h
A375,relcovaptan,10.0 um,24 h
A375,relcovaptan,3.33 um,24 h
A375,relcovaptan,1.11 um,24 h
A375,relcovaptan,0.37 um,24 h
A375,relcovaptan,0.12 um,24 h
A375,relcovaptan,0.04 um,24 h
A375,tacrolimus,10.0 um,24 h
A375,tacrolimus,3.33 um,24 h
A375,tacrolimus,1.11 um,24 h
A375,tacrolimus,0.37 um,24 h
A375,tacrolimus,0.12 um,24 h
A375,tacrolimus,0.04 um,24 h
A375,bretazenil,10.0 um,24 h
A375,bretazenil,3.33 um,24 h
A375,bretazenil,1.11 um,24 h
A375,bretazenil,0.37 um,24 h
A375,bretazenil,0.12 um,24 h
A375,bretazenil,0.04 um,24 h
A375,pranlukast,10.0 um,24 h
A375,pranlukast,3.33 um,24 h
A375,pranlukast,1.11 um,24 h
A375,pranlukast,0.37 um,24 h
A375,pranlukast,0.12 um,24 h
A375,pranlukast,0.04 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,netupitant,10.0 um,24 h
A375,netupitant,3.33 um,24 h
A375,netupitant,1.11 um,24 h
A375,netupitant,0.37 um,24 h
A375,netupitant,0.12 um,24 h
A375,netupitant,0.04 um,24 h
A375,dihydroergocristine,10.0 um,24 h
A375,dihydroergocristine,3.33 um,24 h
A375,dihydroergocristine,1.11 um,24 h
A375,dihydroergocristine,0.37 um,24 h
A375,dihydroergocristine,0.12 um,24 h
A375,dihydroergocristine,0.04 um,24 h
A375,piperidolate,10.0 um,24 h
A375,piperidolate,3.33 um,24 h
A375,piperidolate,1.11 um,24 h
A375,piperidolate,0.37 um,24 h
A375,piperidolate,0.12 um,24 h
A375,piperidolate,0.04 um,24 h
A375,quercetin,10.0 um,24 h
A375,quercetin,3.33 um,24 h
A375,quercetin,1.11 um,24 h
A375,quercetin,0.37 um,24 h
A375,quercetin,0.12 um,24 h
A375,quercetin,0.04 um,24 h
A375,rosiglitazone,10.0 um,24 h
A375,rosiglitazone,3.33 um,24 h
A375,rosiglitazone,1.11 um,24 h
A375,rosiglitazone,0.37 um,24 h
A375,rosiglitazone,0.12 um,24 h
A375,rosiglitazone,0.04 um,24 h
A375,gestrinone,10.0 um,24 h
A375,gestrinone,3.33 um,24 h
